0.50903,-0.816761,-2.546726,1.50E+04
2.1385,-0.127723,-2.653315,1.77E+04
0.307292,0.787624,-2.936872,1.87E+04
-0.850459,-0.760647,-3.338231,2.53E+04
0.512748,-1.520566,-2.5,1.23E+04
